23/06/2017 00:00:00,57.593805,9.957338
23/06/2017 00:00:09,57.593803,9.957328
23/06/2017 00:00:19,57.593802,9.957330
23/06/2017 00:00:28,57.593798,9.957327
23/06/2017 00:00:39,57.593793,9.957330
23/06/2017 00:00:50,57.593792,9.957333
23/06/2017 00:00:59,57.593788,9.957330
23/06/2017 00:01:10,57.593785,9.957330
23/06/2017 00:01:28,57.593783,9.957330
23/06/2017 00:01:39,57.593785,9.957332
23/06/2017 00:01:50,57.593783,9.957337
23/06/2017 00:01:58,57.593785,9.957342
23/06/2017 00:02:10,57.593783,9.957342
23/06/2017 00:02:28,57.593785,9.957327
23/06/2017 00:02:39,57.593787,9.957325
23/06/2017 00:02:50,57.593788,9.957322
23/06/2017 00:02:58,57.593787,9.957318
23/06/2017 00:03:10,57.593788,9.957322
23/06/2017 00:03:20,57.593792,9.957323
23/06/2017 00:03:29,57.593793,9.957323
23/06/2017 00:03:38,57.593795,9.957328
23/06/2017 00:03:50,57.593797,9.957333
23/06/2017 00:03:58,57.593795,9.957333
23/06/2017 00:04:10,57.593795,9.957335
23/06/2017 00:04:20,57.593795,9.957337
23/06/2017 00:04:29,57.593795,9.957337
23/06/2017 00:04:38,57.593795,9.957335
23/06/2017 00:04:49,57.593795,9.957335
23/06/2017 00:04:49,57.593795,9.957332
23/06/2017 00:04:59,57.593795,9.957328
23/06/2017 00:05:10,57.593792,9.957322
23/06/2017 00:05:20,57.593790,9.957320
23/06/2017 00:05:29,57.593792,9.957325
23/06/2017 00:05:38,57.593792,9.957318
23/06/2017 00:05:49,57.593790,9.957328
23/06/2017 00:05:58,57.593790,9.957333
23/06/2017 00:06:10,57.593788,9.957332
23/06/2017 00:06:20,57.593788,9.957330
23/06/2017 00:06:29,57.593787,9.957327
23/06/2017 00:06:38,57.593788,9.957323
23/06/2017 00:06:49,57.593787,9.957325
23/06/2017 00:06:58,57.593787,9.957328
23/06/2017 00:07:10,57.593785,9.957327
23/06/2017 00:07:20,57.593782,9.957330
23/06/2017 00:07:30,57.593780,9.957340
23/06/2017 00:07:38,57.593778,9.957343
23/06/2017 00:07:49,57.593778,9.957343
23/06/2017 00:07:58,57.593780,9.957335
23/06/2017 00:08:09,57.593782,9.957327
23/06/2017 00:08:20,57.593787,9.957333
23/06/2017 00:08:30,57.593790,9.957340
23/06/2017 00:08:38,57.593792,9.957352
23/06/2017 00:08:49,57.593790,9.957343
23/06/2017 00:08:58,57.593788,9.957337
23/06/2017 00:09:09,57.593787,9.957332
23/06/2017 00:09:20,57.593787,9.957330
23/06/2017 00:09:30,57.593785,9.957330
23/06/2017 00:09:38,57.593785,9.957330
23/06/2017 00:09:49,57.593785,9.957327
23/06/2017 00:09:58,57.593787,9.957335
23/06/2017 00:10:09,57.593787,9.957347
23/06/2017 00:10:20,57.593785,9.957347
23/06/2017 00:10:30,57.593787,9.957347
23/06/2017 00:10:38,57.593787,9.957347
23/06/2017 00:10:49,57.593787,9.957350
23/06/2017 00:10:49,57.593787,9.957350
23/06/2017 00:10:58,57.593790,9.957355
23/06/2017 00:11:09,57.593790,9.957352
23/06/2017 00:11:20,57.593790,9.957353
23/06/2017 00:11:40,57.593792,9.957343
23/06/2017 00:11:49,57.593793,9.957340
23/06/2017 00:11:58,57.593790,9.957340
23/06/2017 00:12:09,57.593787,9.957328
23/06/2017 00:12:20,57.593785,9.957322
23/06/2017 00:12:30,57.593785,9.957317
23/06/2017 00:12:40,57.593788,9.957318
23/06/2017 00:12:49,57.593790,9.957323
23/06/2017 00:12:58,57.593792,9.957327
23/06/2017 00:13:09,57.593792,9.957330
23/06/2017 00:13:20,57.593792,9.957330
23/06/2017 00:13:29,57.593792,9.957328
23/06/2017 00:13:49,57.593793,9.957337
23/06/2017 00:14:09,57.593788,9.957325
23/06/2017 00:14:20,57.593785,9.957323
23/06/2017 00:14:28,57.593785,9.957323
23/06/2017 00:14:40,57.593788,9.957323
23/06/2017 00:14:49,57.593788,9.957317
23/06/2017 00:14:58,57.593788,9.957320
23/06/2017 00:15:09,57.593790,9.957323
23/06/2017 00:15:18,57.593792,9.957327
23/06/2017 00:15:28,57.593790,9.957328
23/06/2017 00:15:39,57.593788,9.957328
23/06/2017 00:15:49,57.593787,9.957332
23/06/2017 00:16:00,57.593787,9.957335
23/06/2017 00:16:08,57.593788,9.957338
23/06/2017 00:16:18,57.593790,9.957342
23/06/2017 00:16:29,57.593792,9.957343
23/06/2017 00:16:39,57.593792,9.957345
23/06/2017 00:16:47,57.593792,9.957345
23/06/2017 00:16:49,57.593793,9.957342
23/06/2017 00:17:00,57.593793,9.957340
23/06/2017 00:17:08,57.593795,9.957338
23/06/2017 00:17:18,57.593797,9.957338
23/06/2017 00:17:28,57.593797,9.957340
23/06/2017 00:17:39,57.593795,9.957343
23/06/2017 00:17:49,57.593790,9.957347
23/06/2017 00:18:00,57.593788,9.957347
23/06/2017 00:18:08,57.593788,9.957347
23/06/2017 00:18:18,57.593788,9.957345
23/06/2017 00:18:29,57.593788,9.957340
23/06/2017 00:18:39,57.593792,9.957338
23/06/2017 00:18:49,57.593793,9.957338
23/06/2017 00:19:00,57.593803,9.957345
23/06/2017 00:19:08,57.593802,9.957343
23/06/2017 00:19:20,57.593795,9.957335
23/06/2017 00:19:28,57.593790,9.957332
23/06/2017 00:19:39,57.593787,9.957330
23/06/2017 00:19:49,57.593792,9.957328
23/06/2017 00:20:00,57.593795,9.957332
23/06/2017 00:20:08,57.593798,9.957332
23/06/2017 00:20:20,57.593797,9.957330
23/06/2017 00:20:29,57.593795,9.957325
23/06/2017 00:20:49,57.593792,9.957322
23/06/2017 00:20:59,57.593790,9.957322
23/06/2017 00:21:08,57.593787,9.957317
23/06/2017 00:21:20,57.593788,9.957317
23/06/2017 00:21:29,57.593793,9.957320
23/06/2017 00:21:39,57.593800,9.957327
23/06/2017 00:21:49,57.593807,9.957330
23/06/2017 00:21:59,57.593808,9.957328
23/06/2017 00:22:10,57.593808,9.957330
23/06/2017 00:22:20,57.593807,9.957330
23/06/2017 00:22:29,57.593807,9.957332
