23/06/2017 00:00:02,57.767307,11.629690
23/06/2017 00:00:12,57.767543,11.628958
23/06/2017 00:00:32,57.767988,11.627552
23/06/2017 00:00:43,57.768228,11.626720
23/06/2017 00:01:26,57.769290,11.623935
23/06/2017 00:01:32,57.769467,11.623653
23/06/2017 00:01:39,57.769668,11.623350
23/06/2017 00:01:43,57.769780,11.623182
23/06/2017 00:01:46,57.769860,11.623057
23/06/2017 00:02:02,57.770302,11.622412
23/06/2017 00:02:13,57.770558,11.622045
23/06/2017 00:02:13,57.770558,11.622045
23/06/2017 00:02:15,57.770600,11.621987
23/06/2017 00:02:19,57.770675,11.621877
23/06/2017 00:02:22,57.770728,11.621805
23/06/2017 00:02:25,57.770777,11.621745
23/06/2017 00:02:32,57.770858,11.621653
23/06/2017 00:02:35,57.770912,11.621602
23/06/2017 00:02:43,57.771007,11.621512
23/06/2017 00:03:01,57.771153,11.621387
23/06/2017 00:03:02,57.771158,11.621383
23/06/2017 00:03:13,57.771203,11.621350
23/06/2017 00:03:15,57.771215,11.621342
23/06/2017 00:03:18,57.771225,11.621333
23/06/2017 00:03:32,57.771252,11.621322
23/06/2017 00:05:02,57.771262,11.621322
23/06/2017 00:05:13,57.771258,11.621322
23/06/2017 00:06:13,57.771220,11.621345
23/06/2017 00:06:36,57.770952,11.621682
23/06/2017 00:06:48,57.770855,11.621800
23/06/2017 00:06:52,57.770840,11.621802
23/06/2017 00:06:56,57.770830,11.621788
23/06/2017 00:07:00,57.770822,11.621768
23/06/2017 00:07:06,57.770792,11.621712
23/06/2017 00:07:13,57.770750,11.621667
23/06/2017 00:07:15,57.770722,11.621653
23/06/2017 00:07:22,57.770643,11.621647
23/06/2017 00:07:25,57.770577,11.621673
23/06/2017 00:07:30,57.770502,11.621718
23/06/2017 00:07:35,57.770383,11.621827
23/06/2017 00:07:39,57.770302,11.621933
23/06/2017 00:07:43,57.770238,11.622027
23/06/2017 00:07:48,57.770113,11.622248
23/06/2017 00:07:52,57.770028,11.622417
23/06/2017 00:08:00,57.769878,11.622738
23/06/2017 00:08:03,57.769788,11.622932
23/06/2017 00:08:06,57.769720,11.623083
23/06/2017 00:08:13,57.769582,11.623400
23/06/2017 00:08:16,57.769488,11.623618
23/06/2017 00:08:22,57.769345,11.623952
23/06/2017 00:08:43,57.768885,11.625152
23/06/2017 00:08:52,57.768663,11.625787
23/06/2017 00:09:03,57.768428,11.626507
23/06/2017 00:09:13,57.768243,11.627107
23/06/2017 00:09:22,57.768050,11.627693
23/06/2017 00:09:26,57.767938,11.628012
23/06/2017 00:09:32,57.767820,11.628317
23/06/2017 00:09:36,57.767720,11.628555
23/06/2017 00:09:40,57.767615,11.628787
23/06/2017 00:09:43,57.767535,11.628957
23/06/2017 00:09:45,57.767478,11.629068
23/06/2017 00:09:49,57.767367,11.629292
23/06/2017 00:09:52,57.767255,11.629512
23/06/2017 00:09:53,57.767255,11.629512
23/06/2017 00:09:59,57.767047,11.629872
23/06/2017 00:10:03,57.766922,11.630068
23/06/2017 00:10:07,57.766827,11.630213
23/06/2017 00:10:13,57.766633,11.630503
23/06/2017 00:10:15,57.766537,11.630648
23/06/2017 00:10:20,57.766405,11.630843
23/06/2017 00:10:22,57.766340,11.630940
23/06/2017 00:10:32,57.766020,11.631428
23/06/2017 00:10:37,57.765853,11.631650
23/06/2017 00:10:37,57.765853,11.631650
23/06/2017 00:10:40,57.765748,11.631777
23/06/2017 00:10:50,57.765360,11.632228
23/06/2017 00:10:53,57.765255,11.632352
23/06/2017 00:10:56,57.765148,11.632475
23/06/2017 00:11:03,57.764895,11.632753
23/06/2017 00:11:12,57.764567,11.633113
23/06/2017 00:11:22,57.764235,11.633475
23/06/2017 00:11:32,57.763865,11.633880
23/06/2017 00:11:53,57.763028,11.634698
23/06/2017 00:12:03,57.762645,11.635068
23/06/2017 00:12:12,57.762298,11.635400
23/06/2017 00:12:23,57.761877,11.635812
23/06/2017 00:12:32,57.761563,11.636100
23/06/2017 00:12:53,57.760667,11.636747
23/06/2017 00:13:03,57.760237,11.637010
23/06/2017 00:13:12,57.759853,11.637252
23/06/2017 00:13:23,57.759378,11.637528
23/06/2017 00:13:32,57.759033,11.637723
23/06/2017 00:13:53,57.758082,11.638203
23/06/2017 00:14:03,57.757648,11.638380
23/06/2017 00:14:12,57.757255,11.638513
23/06/2017 00:14:23,57.756775,11.638672
23/06/2017 00:14:32,57.756423,11.638787
23/06/2017 00:14:53,57.755452,11.639057
23/06/2017 00:15:03,57.755010,11.639165
23/06/2017 00:15:12,57.754615,11.639262
23/06/2017 00:15:23,57.754130,11.639377
23/06/2017 00:15:32,57.753782,11.639480
23/06/2017 00:15:53,57.752860,11.639725
23/06/2017 00:16:03,57.752382,11.639860
23/06/2017 00:16:13,57.751998,11.639990
23/06/2017 00:16:33,57.751138,11.640252
23/06/2017 00:16:53,57.750270,11.640493
23/06/2017 00:17:03,57.749795,11.640628
23/06/2017 00:17:13,57.749405,11.640735
23/06/2017 00:17:33,57.748547,11.640950
23/06/2017 00:17:53,57.747692,11.641168
23/06/2017 00:18:03,57.747230,11.641298
23/06/2017 00:18:13,57.746867,11.641413
23/06/2017 00:18:33,57.746103,11.641563
23/06/2017 00:18:53,57.745457,11.641735
23/06/2017 00:18:54,57.745428,11.641743
23/06/2017 00:18:56,57.745350,11.641763
23/06/2017 00:19:05,57.745135,11.641825
23/06/2017 00:19:09,57.745052,11.641868
23/06/2017 00:19:13,57.744990,11.641897
23/06/2017 00:19:20,57.744840,11.641953
23/06/2017 00:19:29,57.744700,11.641990
23/06/2017 00:19:33,57.744665,11.641997
23/06/2017 00:19:33,57.744655,11.641998
23/06/2017 00:19:36,57.744627,11.641998
23/06/2017 00:19:42,57.744573,11.641993
23/06/2017 00:19:45,57.744550,11.641995
23/06/2017 00:19:50,57.744515,11.641997
23/06/2017 00:19:53,57.744505,11.641998
23/06/2017 00:19:56,57.744488,11.641997
23/06/2017 00:19:59,57.744480,11.641993
23/06/2017 00:20:13,57.744463,11.641998
23/06/2017 00:20:33,57.744462,11.641997
23/06/2017 00:20:43,57.744465,11.642000
23/06/2017 00:20:53,57.744467,11.642007
23/06/2017 00:21:13,57.744470,11.642010
23/06/2017 00:21:33,57.744467,11.642008
23/06/2017 00:21:43,57.744467,11.642002
23/06/2017 00:21:53,57.744467,11.641995
23/06/2017 00:21:54,57.744467,11.641995
23/06/2017 00:22:13,57.744465,11.641990
23/06/2017 00:22:23,57.744463,11.641990
23/06/2017 00:22:33,57.744460,11.641992
23/06/2017 00:22:43,57.744457,11.641992
23/06/2017 00:23:13,57.744458,11.641997
23/06/2017 00:23:23,57.744462,11.642005
23/06/2017 00:23:33,57.744463,11.642010
23/06/2017 00:23:43,57.744463,11.642012
23/06/2017 00:24:03,57.744462,11.642000
23/06/2017 00:24:23,57.744462,11.641995
23/06/2017 00:24:43,57.744462,11.641998
23/06/2017 00:25:03,57.744462,11.642000
23/06/2017 00:25:23,57.744462,11.642000
23/06/2017 00:26:03,57.744463,11.642000
23/06/2017 00:26:22,57.744462,11.641992
23/06/2017 00:27:03,57.744463,11.642003
23/06/2017 00:27:33,57.744453,11.641998
23/06/2017 00:27:53,57.744453,11.641998
23/06/2017 00:28:03,57.744458,11.641992
23/06/2017 00:28:13,57.744457,11.641992
23/06/2017 00:28:33,57.744457,11.642002
23/06/2017 00:28:53,57.744453,11.642005
23/06/2017 00:29:02,57.744453,11.642010
23/06/2017 00:29:13,57.744455,11.642013
23/06/2017 00:29:33,57.744457,11.642013
23/06/2017 00:29:43,57.744457,11.642012
23/06/2017 00:30:02,57.744462,11.642003
23/06/2017 00:30:13,57.744460,11.642000
23/06/2017 00:30:33,57.744460,11.642003
23/06/2017 00:30:43,57.744460,11.642007
23/06/2017 00:30:53,57.744458,11.642012
23/06/2017 00:31:02,57.744458,11.642015
23/06/2017 00:31:13,57.744457,11.642017
23/06/2017 00:31:33,57.744460,11.642008
23/06/2017 00:31:43,57.744462,11.642003
23/06/2017 00:31:53,57.744462,11.641995
23/06/2017 00:32:02,57.744462,11.641992
23/06/2017 00:32:13,57.744458,11.641988
23/06/2017 00:32:33,57.744457,11.641983
23/06/2017 00:32:43,57.744455,11.641987
23/06/2017 00:32:53,57.744452,11.641987
23/06/2017 00:33:02,57.744452,11.641985
23/06/2017 00:33:13,57.744450,11.641982
23/06/2017 00:33:22,57.744448,11.641978
23/06/2017 00:33:33,57.744448,11.641975
23/06/2017 00:33:42,57.744458,11.641973
23/06/2017 00:33:53,57.744458,11.641983
23/06/2017 00:33:55,57.744458,11.641983
23/06/2017 00:34:02,57.744457,11.641987
23/06/2017 00:34:13,57.744457,11.641992
23/06/2017 00:34:32,57.744457,11.641997
23/06/2017 00:34:42,57.744458,11.642002
23/06/2017 00:34:53,57.744458,11.642008
23/06/2017 00:35:02,57.744458,11.642008
23/06/2017 00:35:13,57.744458,11.642008
23/06/2017 00:35:22,57.744457,11.642005
23/06/2017 00:35:32,57.744458,11.641998
23/06/2017 00:35:42,57.744457,11.641990
23/06/2017 00:36:02,57.744462,11.641988
23/06/2017 00:36:13,57.744463,11.641988
23/06/2017 00:36:22,57.744465,11.641987
23/06/2017 00:36:32,57.744465,11.641985
23/06/2017 00:36:42,57.744468,11.641983
23/06/2017 00:36:53,57.744467,11.641982
23/06/2017 00:37:02,57.744465,11.641985
23/06/2017 00:37:22,57.744463,11.641988
23/06/2017 00:37:32,57.744462,11.641988
23/06/2017 00:37:42,57.744458,11.641988
23/06/2017 00:37:53,57.744458,11.641987
23/06/2017 00:38:02,57.744457,11.641990
23/06/2017 00:38:13,57.744457,11.641995
23/06/2017 00:38:22,57.744455,11.641993
23/06/2017 00:38:32,57.744455,11.641993
23/06/2017 00:38:42,57.744453,11.641995
23/06/2017 00:38:53,57.744452,11.641992
23/06/2017 00:39:02,57.744455,11.641988
23/06/2017 00:39:13,57.744457,11.641987
23/06/2017 00:39:22,57.744458,11.641987
23/06/2017 00:39:32,57.744460,11.641983
23/06/2017 00:39:43,57.744457,11.641982
23/06/2017 00:39:51,57.744457,11.641982
23/06/2017 00:39:53,57.744457,11.641980
23/06/2017 00:40:02,57.744455,11.641983
23/06/2017 00:40:13,57.744457,11.641983
23/06/2017 00:40:23,57.744457,11.641982
23/06/2017 00:40:32,57.744455,11.641980
23/06/2017 00:40:43,57.744455,11.641983
23/06/2017 00:40:52,57.744453,11.641985
23/06/2017 00:41:01,57.744453,11.641983
23/06/2017 00:41:13,57.744452,11.641982
23/06/2017 00:41:23,57.744453,11.641987
23/06/2017 00:41:32,57.744455,11.641988
23/06/2017 00:41:43,57.744457,11.641990
23/06/2017 00:41:52,57.744458,11.641988
23/06/2017 00:42:01,57.744460,11.641985
23/06/2017 00:42:13,57.744463,11.641980
23/06/2017 00:42:23,57.744465,11.641980
23/06/2017 00:42:32,57.744463,11.641980
23/06/2017 00:42:43,57.744462,11.641977
23/06/2017 00:42:52,57.744460,11.641977
23/06/2017 00:43:01,57.744458,11.641978
23/06/2017 00:43:13,57.744457,11.641975
23/06/2017 00:43:32,57.744457,11.641967
23/06/2017 00:43:43,57.744455,11.641960
23/06/2017 00:43:52,57.744453,11.641958
23/06/2017 00:44:01,57.744452,11.641958
23/06/2017 00:44:23,57.744455,11.641965
23/06/2017 00:44:43,57.744457,11.641973
23/06/2017 00:44:52,57.744457,11.641977
23/06/2017 00:45:01,57.744455,11.641982
23/06/2017 00:45:13,57.744455,11.641977
